"","X1","X2","Class"
"2648",-0.329807,1.428087,2
"2649",-0.19293,0.68837,2
"2650",-0.727613,-1.068401,2
"2651",-1.927961,-0.665838,2
"2652",0.687898,0.596101,2
"2653",1.91775,0.920192,2
"2654",1.537663,0.863642,2
"2655",-1.094688,0.428249,2
"2656",-1.043287,-0.617299,2
"2657",1.316237,1.006677,2
"2658",1.429089,0.520848,2
"2659",-0.039373,0.903694,2
"2660",0.857821,-1.169302,2
"2661",0.420164,1.237705,2
"2662",2.035248,1.76769,2
"2663",2.495142,0.723624,2
"2664",-0.815321,0.68152,2
"2665",-0.778531,-1.009525,2
"2666",0.464771,0.482497,2
"2667",0.400478,1.068836,2
"2668",1.049244,0.632811,2
"2669",-0.729866,2.145462,2
"2670",1.438985,-0.649601,2
"2671",3.122921,2.875576,2
"2672",0.556429,-0.087888,2
"2673",-0.483035,-0.878973,2
"2674",0.413041,-0.260678,2
"2675",-0.374536,0.031501,2
"2676",0.123252,-1.131729,2
"2677",-0.343341,2.577196,2
"2678",2.360336,0.424539,2
"2679",-2.010159,-1.687289,2
"2680",1.02525,-0.352409,2
"2681",0.18904,2.103574,2
"2682",1.159012,1.173195,2
"2683",-0.269665,1.556973,2
"2684",0.726085,1.071128,2
"2685",-0.02693,1.07552,2
"2686",1.412766,0.34148,2
"2687",1.168649,-0.35993,2
"2688",1.660235,0.570212,2
"2689",-0.016602,-0.48604,2
"2690",0.765062,0.549393,2
"2691",0.96236,0.042522,2
"2692",0.864248,1.74515,2
"2693",1.596934,-0.823133,2
"2694",1.007145,1.712728,2
"2695",-0.340217,0.503798,2
"2696",0.749431,-0.24231,2
"2697",0.323031,1.11525,2
"2698",0.352899,0.218878,2
"2699",-1.514067,0.294968,2
"2700",0.579757,0.701606,2
"2701",0.863081,0.457608,2
"2702",0.414204,-0.406418,2
"2703",-1.693812,-1.636356,2
"2704",0.610463,-0.473798,2
"2705",0.750985,-0.57092,2
"2706",1.675906,0.372627,2
"2707",-0.551554,-0.892683,2
"2708",0.052876,-0.353784,2
"2709",1.063875,1.018677,2
"2710",-0.406366,2.440337,2
"2711",-1.412673,-0.031221,2
"2712",-1.094096,3.205112,2
"2713",-1.448519,-0.705325,2
"2714",-0.490089,0.996018,2
"2715",1.152992,2.624528,2
"2716",0.675945,1.273949,2
"2717",-0.115652,-0.076561,2
"2718",-1.212196,1.03807,2
"2719",1.275952,-0.950742,2
"2720",0.775993,0.654022,2
"2721",-1.234767,0.710407,2
"2722",0.979093,-1.167998,2
"2723",0.897683,-0.024046,2
"2724",-0.423984,1.369908,2
"2725",0.116016,-0.552502,2
"2726",-0.533192,2.865419,2
"2727",-0.88947,3.118552,2
"2728",0.997509,-0.484335,2
"2729",1.168533,1.322411,2
"2730",-0.496167,1.143656,2
"2731",0.48571,0.906419,2
"2732",0.690493,-0.119941,2
"2733",-1.268143,0.856378,2
"2734",0.629618,-0.377413,2
"2735",0.448909,0.092473,2
"2736",-0.233689,1.570652,2
"2737",0.540809,0.807401,2
"2738",0.816528,2.102131,2
"2739",0.820072,1.916474,2
"2740",2.323741,0.469959,2
"2741",2.028338,1.105401,2
"2742",0.717187,-0.455691,2
"2743",2.310779,1.297534,2
"2744",0.817288,1.718114,2
"2745",1.165251,-0.317262,2
"2746",1.090343,0.844061,2
"2747",0.98547,0.918771,2
"2748",-0.08341,1.611536,2
"2749",1.698571,-0.896087,2
"2750",0.690377,1.246261,2
"2751",2.180183,1.230125,2
"2752",-1.587413,1.505404,2
"2753",0.853766,1.800358,2
"2754",0.465317,0.139902,2
"2755",-0.497293,-0.155424,2
"2756",-0.797316,-0.859225,2
"2757",-0.266434,0.4044,2
"2758",-0.117887,1.200982,2
"2759",1.565698,-0.219169,2
"2760",-0.777079,-0.501876,2
"2761",0.396087,1.869582,2
"2762",0.36644,-0.020482,2
"2763",1.059481,-0.87719,2
"2764",2.157429,0.672494,2
"2765",1.273024,0.244452,2
"2766",4.133265,-0.541178,2
"2767",0.936111,-2.467147,2
"2768",2.451628,-1.047584,2
"2769",0.191532,-0.110663,2
"2770",0.85465,-0.309282,2
"2771",0.862841,0.018083,2
"2772",-0.212038,-1.243164,2
"2773",0.278813,2.513476,2
"2774",1.423309,0.59354,2
"2775",0.590719,0.890922,2
"2776",0.878121,-1.431339,2
"2777",-0.340096,3.986412,2
"2778",-0.125773,1.176407,2
"2779",-0.807543,0.664026,2
"2780",1.675998,-0.024132,2
"2781",-0.402672,0.807256,2
"2782",-0.437893,-0.702983,2
"2783",0.1219,-0.145473,2
"2784",1.258193,-0.37858,2
"2785",1.92022,-1.33159,2
"2786",0.509034,1.495431,2
"2787",0.208868,-0.119662,2
"2788",-1.003874,-0.085246,2
"2789",2.571603,-0.151317,2
"2790",0.955048,-0.25256,2
"2791",1.861354,0.10501,2
"2792",0.406511,1.10041,2
"2793",0.115588,-0.893354,2
"2794",1.339085,-0.204696,2
"2795",1.050186,2.179254,2
"2796",0.546914,0.890158,2
"2797",0.937776,0.100841,2
"2798",-0.036256,-0.857567,2
"2799",0.416487,0.225559,2
"2800",0.965112,-0.067283,2
"2801",0.615474,-1.684934,2
"2802",0.221501,0.435058,2
"2803",-0.097596,0.858727,2
"2804",-0.883259,-0.58018,2
"2805",-0.567667,-0.180166,2
"2806",1.649724,0.944105,2
"2807",1.681077,-1.230258,2
"2808",0.618947,2.302665,2
"2809",0.961886,1.512681,2
"2810",-1.114855,0.909771,2
"2811",1.758199,1.631316,2
"2812",0.570941,0.270708,2
"2813",1.025809,0.638358,2
"2814",2.236596,0.613797,2
"2815",-0.531303,0.111267,2
"2816",0.276987,1.231343,2
"2817",0.544332,0.938843,2
"2818",3.089548,1.620865,2
"2819",1.278997,1.898638,2
"2820",2.093006,1.161593,2
"2821",-0.283231,-0.19649,2
"2822",0.922068,1.341711,2
"2823",0.029309,0.203683,2
"2824",0.74411,0.261491,2
"2825",-0.257549,0.495197,2
"2826",-1.489823,2.675566,2
"2827",0.049338,1.54816,2
"2828",-0.657585,0.226831,2
"2829",1.299589,-0.484707,2
"2830",0.351244,0.495353,2
"2831",0.785569,0.268476,2
"2832",0.130035,0.001475,2
"2833",0.36077,-0.05431,2
"2834",-1.421631,1.515037,2
"2835",0.962592,1.784232,2
"2836",0.276414,0.950223,2
"2837",-0.636988,-0.346579,2
"2838",0.132051,1.367514,2
"2839",-0.117888,0.292366,2
"2840",1.214343,1.565516,2
"2841",0.628667,0.305677,2
"2842",0.423119,-0.01681,2
"2843",-0.502252,1.300797,2
"2844",-2.421499,0.559538,2
"2845",1.288012,0.179834,2
"2846",-0.482226,0.193753,2
"2847",0.833303,1.797256,2
"2848",0.346618,0.87945,2
"2849",2.084682,0.391798,2
"2850",-0.401537,-0.129688,2
"2851",1.506801,-0.629454,2
"2852",1.151038,-1.139426,2
"2853",1.29092,0.501466,2
"2854",0.192581,-0.514431,2
"2855",0.530093,-0.918903,2
"2856",0.691686,-0.300474,2
"2857",-1.144847,1.411914,2
"2858",1.821002,-0.856651,2
"2859",0.86771,0.129693,2
"2860",-1.117918,-0.805598,2
"2861",1.193646,2.75866,2
"2862",-0.249571,-0.415041,2
"2863",0.90954,3.295108,2
"2864",0.4686,-0.807335,2
"2865",1.011367,-2.179903,2
"2866",1.280581,-1.47683,2
"2867",0.003312,-0.034889,2
"2868",0.434647,1.815696,2
"2869",1.975361,-0.878183,2
"2870",-0.824745,0.164799,2
"2871",-1.028576,0.545279,2
"2872",-1.618132,0.065555,2
"2873",0.854759,-1.188177,2
"2874",0.728798,0.647293,2
"2875",-0.456309,-0.388298,2
"2876",0.750295,-0.159688,2
"2877",0.716573,-0.028856,2
"2878",-0.29759,-0.80367,2
"2879",2.276255,0.555327,2
"2880",1.255218,-0.042023,2
"2881",1.206717,0.843692,2
"2882",1.05873,-0.267114,2
"2883",1.53089,0.390704,2
"2884",-0.058895,-0.556359,2
"2885",1.027759,0.329884,2
"2886",-0.522155,0.96754,2
"2887",1.201834,-0.797939,2
"2888",1.564901,-0.435051,2
"2889",0.447365,1.010927,2
"2890",0.360652,-0.885724,2
"2891",1.298765,1.20514,2
"2892",1.179799,-0.344796,2
"2893",0.663967,-0.099556,2
"2894",0.164763,0.30971,2
"2895",2.410295,0.773073,2
"2896",1.498021,1.455131,2
"2897",1.262786,0.663393,2
"2898",-0.977246,0.293205,2
"2899",1.265431,0.172427,2
"2900",0.13437,-1.444377,2
"2901",1.583001,1.301483,2
"2902",0.371983,-0.648054,2
"2903",1.279064,-0.26426,2
"2904",1.880852,1.348035,2
"2905",-1.255566,-1.476159,2
"2906",4.182868,0.163888,2
"2907",0.885492,0.890723,2
"2908",-0.028038,0.325862,2
"2909",2.074854,1.121749,2
"2910",1.199501,1.427819,2
"2911",1.709106,0.096826,2
"2912",-0.169887,0.174346,2
"2913",0.026136,0.26794,2
"2914",1.173922,-0.122108,2
"2915",-0.627312,0.793698,2
"2916",1.117092,2.213902,2
"2917",3.278598,1.130804,2
"2918",-0.197218,0.123479,2
"2919",2.40918,1.24706,2
"2920",0.054917,1.487898,2
"2921",1.729254,1.656857,2
"2922",0.281099,-0.079087,2
"2923",-0.028883,1.181591,2
"2924",0.450266,-0.177835,2
"2925",2.753317,0.690311,2
"2926",0.677173,2.289726,2
"2927",3.889844,1.522256,2
"2928",-0.119253,-0.341041,2
"2929",1.533858,-0.356635,2
"2930",0.365296,1.417304,2
"2931",-0.865803,-0.61561,2
"2932",1.313186,-1.190645,2
"2933",0.933476,0.723934,2
"2934",1.119093,-0.279154,2
"2935",0.247495,0.630691,2
"2936",2.678521,0.756448,2
"2937",1.145004,0.431459,2
"2938",1.73788,0.657166,2
"2939",-0.440386,0.181063,2
"2940",0.771359,0.33132,2
"2941",1.017058,0.672185,2
"2942",1.207235,0.272222,2
"2943",0.901589,1.468981,2
"2944",0.778207,-0.874787,2
"2945",0.412779,0.641765,2
"2946",0.602178,1.292581,2
"2947",-0.365599,1.070473,2
"2948",-0.026884,0.14533,2
"2949",1.157787,-0.183471,2
"2950",-0.283451,0.994854,2
"2951",-0.029217,-1.343635,2
"2952",-0.946404,1.633219,2
"2953",1.376367,1.227657,2
"2954",1.358028,0.730299,2
"2955",-1.630364,-0.776232,2
"2956",-0.050322,1.460718,2
"2957",2.063961,-0.182851,2
"2958",0.706763,-0.036466,2
"2959",0.734946,0.368163,2
"2960",-2.653245,-0.076941,2
"2961",1.779056,0.657954,2
"2962",1.589762,0.448938,2
"2963",2.381644,0.780697,2
"2964",-0.810933,-0.621031,2
"2965",1.772089,-0.013945,2
"2966",0.671819,1.303021,2
"2967",-0.123126,2.4605,2
"2968",0.223537,0.900564,2
"2969",1.364393,0.591856,2
"2970",1.089101,0.664004,2
"2971",1.835012,1.312249,2
"2972",-0.563927,2.039446,2
"2973",0.633425,-0.574625,2
"2974",0.897815,0.899197,2
"2975",-0.212995,-0.801934,2
"2976",0.304432,-0.795294,2
"2977",2.058357,-0.503143,2
"2978",-0.082981,-0.770898,2
"2979",-0.525685,1.804027,2
"2980",-0.190905,1.333502,2
"2981",2.29237,1.084809,2
"2982",-0.065845,0.393143,2
"2983",-0.47006,2.706331,2
"2984",0.026044,0.832623,2
"2985",-1.881878,0.750357,2
"2986",0.491675,0.181448,2
"2987",0.825215,0.682691,2
"2988",-0.258711,-0.222558,2
"2989",0.516606,-0.235203,2
"2990",0.028375,0.006116,2
"2991",-0.070575,-1.28715,2
"2992",-0.864609,-0.13983,2
"2993",1.839326,0.822137,2
"2994",0.543379,1.985942,2
"2995",0.834165,1.041787,2
"2996",-0.079824,1.138365,2
"2997",-0.484391,1.047046,2
"2998",-0.630295,1.537267,2
"2999",-0.67836,-0.610043,2
"3000",0.039769,0.817334,2
"3001",1.010634,-0.347295,2
"3002",1.372918,0.710487,2
"3003",2.390018,-0.814386,2
"3004",-0.463575,-0.568985,2
"3005",0.55969,1.48657,2
"3006",2.897688,0.739468,2
"3007",0.576736,-0.522699,2
"3008",0.719958,0.105859,2
"3009",0.809526,0.905074,2
"3010",1.957346,0.272009,2
"3011",0.260357,-0.59258,2
"3012",-0.171837,0.391,2
"3013",1.552213,0.971966,2
"3014",2.528935,1.502657,2
"3015",-0.052314,1.302637,2
"3016",1.31573,-0.031162,2
"3017",0.411208,0.167921,2
"3018",0.156981,-1.258599,2
"3019",-0.846298,-0.717768,2
"3020",-0.489203,0.940338,2
"3021",1.545561,-0.674298,2
"3022",-0.622559,-0.794899,2
"3023",-1.192661,-0.20152,2
"3024",0.88646,0.778732,2
"3025",1.118438,-0.327139,2
"3026",-1.020206,0.854959,2
"3027",0.748333,0.626166,2
"3028",-0.566619,-1.184246,2
"3029",1.78451,-0.26232,2
"3030",-0.674844,0.866313,2
"3031",0.889001,0.203996,2
"3032",0.500619,-0.149922,2
"3033",-1.27388,0.21447,2
"3034",1.360862,-0.049381,2
"3035",-0.30864,1.403114,2
"3036",-0.388855,-0.458929,2
"3037",-0.211389,-1.25118,2
"3038",0.176786,2.775748,2
"3039",0.492453,1.145324,2
"3040",0.71338,2.450536,2
"3041",1.863294,0.22475,2
"3042",0.163116,0.980314,2
"3043",0.046487,0.044517,2
"3044",1.342734,-0.693782,2
"3045",1.429962,-0.235538,2
"3046",-0.466722,-0.57951,2
"3047",-0.71608,0.99294,2
"3048",0.302767,1.35267,2
"3049",0.483501,-0.727607,2
"3050",0.198831,1.875882,2
"3051",0.335714,-0.103095,2
"3052",1.183954,1.080329,2
"3053",2.161065,0.229645,2
"3054",0.446728,-0.033265,2
"3055",-1.408128,1.636959,2
"3056",2.246648,1.138079,2
"3057",0.484909,-0.475882,2
"3058",-0.083387,0.69936,2
"3059",0.100193,-0.083734,2
"3060",0.470251,2.17393,2
"3061",1.614281,2.23125,2
"3062",0.587786,0.443429,2
"3063",2.196611,1.312754,2
"3064",-0.527378,2.017477,2
"3065",0.461427,0.775042,2
"3066",1.653247,-2.029283,2
"3067",-0.082338,-1.414009,2
"3068",0.797583,-0.15043,2
"3069",-0.386518,-0.160365,2
"3070",-0.253726,-0.425384,2
"3071",1.876106,2.66004,2
"3072",0.477936,1.230049,2
"3073",0.348706,2.10592,2
"3074",2.020783,-0.488564,2
"3075",1.948339,0.918318,2
"3076",1.506064,1.650101,2
"3077",0.802142,0.980166,2
"3078",0.42809,1.009531,2
"3079",-0.287036,-0.62833,2
"3080",0.413141,-0.07044,2
"3081",0.459329,0.872991,2
"3082",1.118911,-0.742604,2
"3083",0.62134,0.283449,2
"3084",-0.590662,0.747229,2
"3085",1.289511,1.758496,2
"3086",2.361978,0.368874,2
"3087",1.24593,0.866272,2
"3088",1.396163,0.821981,2
"3089",1.249748,1.369546,2
"3090",1.307606,1.554493,2
"3091",1.035889,0.968358,2
"3092",1.124704,1.508596,2
"3093",0.577681,0.115808,2
"3094",-0.987235,-0.551001,2
"3095",0.720775,2.052397,2
"3096",1.785224,1.094805,2
"3097",-0.049993,1.886467,2
"3098",-1.911799,0.821335,2
"3099",0.988775,0.534476,2
"3100",0.6077,0.896677,2
"3101",1.149403,0.064795,2
"3102",0.958334,2.423715,2
"3103",1.339674,0.015858,2
"3104",1.496732,0.647525,2
"3105",1.504773,-0.272483,2
"3106",-1.078235,-0.007293,2
"3107",-0.620415,0.068973,2
"3108",0.436811,3.014985,2
"3109",0.689328,-0.165978,2
"3110",0.868908,0.320796,2
"3111",1.358858,2.075697,2
"3112",2.288849,0.003201,2
"3113",1.434181,1.366956,2
"3114",1.001663,1.054739,2
"3115",-1.249866,-0.593008,2
"3116",0.009549,-1.35594,2
"3117",0.543541,-0.077198,2
"3118",-0.696005,-0.148828,2
"3119",-0.901133,-0.103944,2
"3120",0.407041,1.103821,2
"3121",1.623783,0.973943,2
"3122",0.32953,1.072589,2
"3123",0.98261,1.324285,2
"3124",0.717538,-0.280356,2
"3125",0.534318,0.555988,2
"3126",-1.041841,0.784584,2
"3127",1.001116,0.774521,2
"3128",-0.373219,2.877548,2
"3129",-0.997396,0.732347,2
"3130",-0.16662,0.487041,2
"3131",-1.646974,1.68224,2
"3132",2.255898,0.455212,2
"3133",1.177736,0.303132,2
"3134",1.58694,1.285935,2
"3135",-0.206705,0.012207,2
"3136",2.462967,1.361458,2
"3137",1.35324,0.394022,2
"3138",1.919811,2.792566,2
"3139",-2.048352,1.349031,2
"3140",0.378512,0.780648,2
"3141",1.132946,0.563987,2
"3142",1.872663,-0.010964,2
"3143",-0.82505,0.667233,2
"3144",-1.538296,-1.099357,2
"3145",-0.889232,-0.145492,2
"3146",1.401175,-0.585785,2
"3147",-0.427987,1.412603,2
"3148",1.500807,-0.519413,2
"3149",1.533819,1.155457,2
"3150",0.570638,-0.982208,2
"3151",-0.832812,-0.872934,2
"3152",1.341903,-0.052171,2
"3153",0.974315,-0.100625,2
"3154",-0.198123,-0.356721,2
"3155",-0.629933,1.273288,2
"3156",0.211185,1.492933,2
"3157",-0.123497,0.593412,2
"3158",0.422387,-0.83019,2
"3159",0.124597,-0.33735,2
"3160",1.26303,0.845647,2
"3161",-0.370801,0.45963,2
"3162",0.918732,-0.523138,2
"3163",0.732145,0.371146,2
"3164",0.507152,0.155889,2
"3165",0.129027,-1.078765,2
"3166",1.624737,-0.558986,2
"3167",1.207941,-1.625141,2
"3168",-0.348394,-1.5174,2
"3169",2.196296,1.222287,2
"3170",-1.074728,-0.574648,2
"3171",-0.21385,1.490156,2
"3172",0.407394,1.250619,2
"3173",0.912385,0.787032,2
"3174",0.641398,0.735867,2
"3175",0.490498,0.610112,2
"3176",1.352368,1.939863,2
"3177",0.944262,-0.541179,2
"3178",0.051927,0.983628,2
"3179",0.92049,1.452414,2
"3180",0.404573,0.432645,2
"3181",0.728288,1.740171,2
"3182",1.470776,1.225845,2
"3183",-0.120311,-0.772029,2
"3184",-0.364333,0.160751,2
"3185",0.795535,0.755093,2
"3186",0.351174,1.172997,2
"3187",0.112569,-0.556907,2
"3188",2.256436,-0.805396,2
"3189",2.546925,0.162309,2
"3190",1.033303,-0.030269,2
"3191",-0.871134,0.633173,2
"3192",0.673915,0.281832,2
"3193",1.162835,0.62896,2
"3194",-0.581658,0.84321,2
"3195",0.361134,0.972506,2
"3196",0.228963,0.875782,2
"3197",0.063279,0.382025,2
"3198",-0.753308,1.110051,2
"3199",1.831786,0.176057,2
"3200",-0.101759,-0.498784,2
"3201",-0.26441,-1.22196,2
"3202",0.403599,-1.217261,2
"3203",1.83109,1.291345,2
"3204",-0.53181,2.096561,2
"3205",-0.371965,-0.019831,2
"3206",0.567967,0.415784,2
"3207",-0.339837,0.089827,2
"3208",0.612705,0.387929,2
"3209",1.407389,-0.472924,2
"3210",1.533882,1.374606,2
"3211",1.746735,-0.216961,2
"3212",-1.141754,-0.602792,2
"3213",1.456181,0.339797,2
"3214",1.419949,-0.375449,2
"3215",0.057768,0.761894,2
"3216",1.352298,2.575334,2
"3217",-0.211143,0.297662,2
"3218",1.507169,-0.168112,2
"3219",1.902824,0.067945,2
"3220",-0.863376,2.165748,2
"3221",1.088768,1.509507,2
"3222",0.070278,0.853562,2
"3223",-0.904618,0.107334,2
"3224",-1.073038,-0.83996,2
"3225",0.967371,1.124007,2
"3226",1.586896,0.937276,2
"3227",2.115733,2.537428,2
"3228",0.484607,0.542355,2
"3229",2.03136,0.945934,2
"3230",0.431095,0.798532,2
"3231",-1.961699,2.437775,2
"3232",1.323686,-0.30988,2
"3233",0.934353,0.617096,2
"3234",2.065663,1.025282,2
"3235",2.018584,-0.158105,2
"3236",-0.081908,0.734944,2
"3237",0.401223,0.364786,2
"3238",-1.386514,-0.989007,2
"3239",0.64832,1.453914,2
"3240",2.793194,0.354836,2
"3241",0.571984,1.213986,2
"3242",1.744613,0.996108,2
"3243",1.058026,-1.439929,2
"3244",2.934568,0.846954,2
"3245",-0.475561,0.965448,2
"3246",0.400099,0.219482,2
"3247",0.913589,0.796672,2
"3248",1.65561,-0.478356,2
"3249",-0.657093,0.445152,2
"3250",1.6387,1.272188,2
"3251",0.572387,2.396143,2
"3252",-0.611481,0.550883,2
"3253",-0.132658,-0.607559,2
"3254",0.252709,0.560284,2
"3255",2.526435,0.167784,2
"3256",1.175975,-0.306233,2
"3257",0.504917,1.37825,2
"3258",-0.402045,0.517069,2
"3259",0.131573,0.147446,2
"3260",0.808606,0.829037,2
"3261",-0.288161,-0.473438,2
"3262",0.478486,0.838225,2
"3263",0.516192,-0.230518,2
"3264",0.654742,2.621121,2
"3265",0.384146,1.78857,2
"3266",1.712061,-1.142716,2
"3267",0.108755,1.972771,2
"3268",-0.115889,1.351367,2
"3269",-0.142562,1.403734,2
"3270",0.236538,0.470229,2
"3271",3.957809,-0.778115,2
"3272",1.508626,1.70654,2
"3273",-0.086195,-1.902624,2
"3274",1.895397,0.597688,2
"3275",-0.606131,0.600269,2
"3276",-1.174544,1.29612,2
"3277",0.798333,0.974195,2
"3278",1.686671,-1.762329,2
"3279",-0.688224,1.416083,2
"3280",1.559931,0.370726,2
"3281",0.863357,0.980458,2
"3282",1.373121,1.114481,2
"3283",0.414446,0.161708,2
"3284",0.174104,-0.843653,2
"3285",-1.236039,1.144445,2
"3286",1.972652,-0.317225,2
"3287",-1.209905,-0.037361,2
"3288",0.501677,-0.518391,2
"3289",0.641827,0.919779,2
"3290",0.480505,1.425739,2
"3291",0.811046,2.214172,2
"3292",0.173382,-1.658845,2
"3293",-0.656727,1.023567,2
"3294",0.761261,0.863875,2
"3295",0.312855,2.595604,2
"3296",1.512323,0.438491,2
"3297",1.544376,-0.335182,2
"3298",0.141417,-0.266601,2
"3299",0.95457,2.581867,2
"3300",0.83425,0.026357,2
"3301",0.816776,0.267353,2
"3302",-1.491279,-0.461171,2
"3303",0.525555,2.698292,2
"3304",-0.300653,0.292079,2
"3305",-0.352827,-0.133332,2
"3306",-0.661243,1.858732,2
"3307",0.717517,-0.919274,2
"3308",1.14133,0.877939,2
"3309",0.036718,-0.200499,2
"3310",-0.612185,1.38247,2
"3311",0.776156,0.28103,2
"3312",1.621797,-1.954864,2
"3313",1.225375,0.012656,2
"3314",0.510789,0.604127,2
"3315",0.607217,0.354404,2
"3316",-0.322421,1.541743,2
"3317",-0.191185,1.583196,2
"3318",0.567314,2.129465,2
"3319",-0.269003,-1.730579,2
"3320",-0.945398,-0.303428,2
"3321",1.061846,-0.045092,2
"3322",-1.353971,0.167199,2
"3323",-1.282251,0.036769,2
"3324",-1.15534,0.509694,2
"3325",-0.284059,0.126664,2
"3326",-0.260049,1.70509,2
"3327",0.858644,2.100851,2
"3328",-1.329377,0.230344,2
"3329",0.618736,1.740663,2
"3330",1.254686,-0.975427,2
"3331",1.609232,0.959683,2
"3332",0.772873,-0.710719,2
"3333",-0.476493,0.480991,2
"3334",0.894302,1.912503,2
"3335",1.188714,0.441659,2
"3336",0.765249,0.188847,2
"3337",-0.145484,0.250797,2
"3338",-0.120331,1.488885,2
"3339",0.544209,1.656969,2
"3340",-1.793764,0.949956,2
"3341",-0.108665,0.761217,2
"3342",-0.307449,-0.166426,2
"3343",0.722876,2.739371,2
"3344",0.001377,1.053374,2
"3345",0.154588,0.40182,2
"3346",-1.556243,-1.175959,2
"3347",1.303244,-0.628619,2
"3348",1.544263,1.144659,2
"3349",1.48628,0.498023,2
"3350",2.338409,0.748776,2
"3351",2.175158,0.17357,2
"3352",-0.442771,0.159628,2
"3353",1.158396,-0.077727,2
"3354",0.431228,-0.164342,2
"3355",0.884216,0.342717,2
"3356",-0.30131,0.568006,2
"3357",0.9768,0.162881,2
"3358",0.728408,0.38285,2
"3359",1.457236,0.88632,2
"3360",1.058876,1.468152,2
"3361",0.394122,-1.190467,2
"3362",-0.751018,-0.389971,2
"3363",0.845377,1.292685,2
"3364",0.700382,0.269876,2
"3365",-0.037815,2.306967,2
"3366",-0.36982,0.523188,2
"3367",0.372655,1.369011,2
"3368",0.282203,0.955479,2
"3369",-0.585516,-1.21439,2
"3370",1.12713,0.154903,2
"3371",0.743169,0.183971,2
"3372",-0.103628,1.623041,2
"3373",1.563461,2.161678,2
"3374",1.24635,0.367872,2
"3375",1.079479,-0.33624,2
"3376",0.352067,0.141808,2
"3377",-0.791178,2.730228,2
"3378",0.25161,-0.37494,2
"3379",0.373603,-0.198922,2
"3380",1.109803,0.906758,2
"3381",-0.559156,-0.159135,2
"3382",1.778799,2.070722,2
"3383",1.184862,0.517333,2
"3384",2.687966,-0.096735,2
"3385",-0.022919,0.571472,2
"3386",1.711843,-0.608971,2
"3387",1.040053,0.204149,2
"3388",-0.159262,1.607055,2
"3389",0.499095,-0.332943,2
"3390",1.001295,1.279579,2
"3391",0.875374,-1.356157,2
"3392",-0.905286,0.06123,2
"3393",0.250941,-0.259498,2
"3394",1.389687,-2.063709,2
"3395",1.467268,0.625137,2
"3396",1.173052,0.232758,2
"3397",-0.622234,0.297205,2
"3398",0.145859,2.582114,2
"3399",0.625203,1.244611,2
"3400",0.787257,1.866239,2
"3401",0.547953,0.026715,2
"3402",0.102604,-1.317257,2
"3403",0.910522,0.976804,2
"3404",-1.229966,2.342987,2
"3405",1.316372,1.776267,2
"3406",0.620356,1.273262,2
"3407",-1.135914,0.540852,2
"3408",-0.225656,-0.383652,2
"3409",-1.171981,-0.648662,2
"3410",-0.965404,-1.950605,2
"3411",0.657247,-0.038981,2
"3412",-0.572477,1.552035,2
"3413",2.254591,-1.44242,2
"3414",1.775465,0.022769,2
"3415",0.812533,0.965283,2
"3416",-0.113902,0.875513,2
"3417",1.967877,0.777853,2
"3418",0.802771,-0.061819,2
"3419",-0.015633,2.825198,2
"3420",0.248348,0.43798,2
"3421",-0.134878,1.54876,2
"3422",-0.717898,0.917426,2
"3423",1.014947,-0.768244,2
"3424",1.065108,0.642484,2
"3425",-0.152998,2.605263,2
"3426",-0.034869,0.026467,2
"3427",-0.749557,-1.053029,2
"3428",-0.394345,0.979737,2
"3429",0.449467,-0.531334,2
"3430",-0.072792,1.265407,2
"3431",0.979901,0.513432,2
"3432",0.015514,-0.381278,2
"3433",-0.14401,-1.019041,2
"3434",0.539898,1.173652,2
"3435",-0.135782,1.163388,2
"3436",2.179859,1.701841,2
"3437",0.511583,-1.127698,2
"3438",0.98903,0.076509,2
"3439",2.24257,1.286619,2
"3440",0.516174,0.25701,2
"3441",2.412061,-0.523076,2
"3442",-0.983718,-0.468714,2
"3443",-0.468396,-1.422858,2
"3444",1.432371,0.385323,2
"3445",-0.124524,-0.480398,2
"3446",0.098533,0.086622,2
"3447",-1.281851,0.006455,2
"3448",-0.628734,2.199553,2
"3449",-0.680912,1.18238,2
"3450",2.274138,-0.739793,2
"3451",1.453123,0.568259,2
"3452",1.557386,0.917215,2
"3453",-1.153759,0.677604,2
"3454",-1.168976,2.184953,2
"3455",2.034,0.214546,2
"3456",1.209073,-0.033657,2
"3457",-1.537436,-0.456776,2
"3458",1.549209,-0.805725,2
"3459",0.003207,-1.394381,2
"3460",-2.154319,-1.469377,2
"3461",1.207729,1.082115,2
"3462",1.148798,-0.596836,2
"3463",-0.22793,2.296639,2
"3464",-0.523761,0.519274,2
"3465",0.469851,2.422864,2
"3466",0.037273,0.876808,2
"3467",1.199004,1.803918,2
"3468",0.856273,-1.321564,2
"3469",-0.22821,0.263124,2
"3470",2.43634,0.18461,2
"3471",0.921264,-0.723097,2
"3472",1.123601,1.378884,2
"3473",0.039402,0.59663,2
"3474",1.012859,-0.538006,2
"3475",-0.296962,-0.092687,2
"3476",-1.497443,-1.404239,2
"3477",1.358439,0.813428,2
"3478",0.814374,-0.177373,2
"3479",2.682502,-0.28354,2
"3480",1.587246,0.408788,2
"3481",1.789929,-0.157886,2
"3482",-1.702352,0.3201,2
"3483",1.147371,1.098303,2
"3484",-0.713228,0.205192,2
"3485",1.905232,1.462749,2
"3486",-1.572833,0.584303,2
