"","X1","X2","X3","Class"
"1969",0.982287,0.187381,0,1
"1970",0.992115,0.125333,0,1
"1971",0.998027,0.062791,0,1
"1972",1,0,0,1
"1973",0.998027,-0.062791,0,1
"1974",0.992115,-0.125333,0,1
"1975",0.982287,-0.187381,0,1
"1976",0.968583,-0.24869,0,1
"1977",0.951057,-0.309017,0,1
"1978",0.929776,-0.368125,0,1
"1979",0.904827,-0.425779,0,1
"1980",0.876307,-0.481754,0,1
"1981",0.844328,-0.535827,0,1
"1982",0.809017,-0.587785,0,1
"1983",0.770513,-0.637424,0,1
"1984",0.728969,-0.684547,0,1
"1985",0.684547,-0.728969,0,1
"1986",0.637424,-0.770513,0,1
"1987",0.587785,-0.809017,0,1
"1988",0.535827,-0.844328,0,1
"1989",0.481754,-0.876307,0,1
"1990",0.425779,-0.904827,0,1
"1991",0.368125,-0.929776,0,1
"1992",0.309017,-0.951057,0,1
"1993",0.24869,-0.968583,0,1
"1994",0.187381,-0.982287,0,1
"1995",0.125333,-0.992115,0,1
"1996",0.062791,-0.998027,0,1
"1997",0,-1,0,1
"1998",-0.062791,-0.998027,0,1
"1999",-0.125333,-0.992115,0,1
"2000",-0.187381,-0.982287,0,1
"2001",-0.24869,-0.968583,0,1
"2002",-0.309017,-0.951057,0,1
"2003",-0.368125,-0.929776,0,1
"2004",-0.425779,-0.904827,0,1
"2005",-0.481754,-0.876307,0,1
"2006",-0.535827,-0.844328,0,1
"2007",-0.587785,-0.809017,0,1
"2008",-0.637424,-0.770513,0,1
"2009",-0.684547,-0.728969,0,1
"2010",-0.728969,-0.684547,0,1
"2011",-0.770513,-0.637424,0,1
"2012",-0.809017,-0.587785,0,1
"2013",-0.844328,-0.535827,0,1
"2014",-0.876307,-0.481754,0,1
"2015",-0.904827,-0.425779,0,1
"2016",-0.929776,-0.368125,0,1
"2017",-0.951057,-0.309017,0,1
"2018",-0.968583,-0.24869,0,1
"2019",-0.982287,-0.187381,0,1
"2020",-0.992115,-0.125333,0,1
"2021",-0.998027,-0.062791,0,1
"2022",-1,0,0,1
"2023",-0.998027,0.062791,0,1
"2024",-0.992115,0.125333,0,1
"2025",-0.982287,0.187381,0,1
"2026",-0.968583,0.24869,0,1
"2027",-0.951057,0.309017,0,1
"2028",-0.929776,0.368125,0,1
"2029",-0.904827,0.425779,0,1
"2030",-0.876307,0.481754,0,1
"2031",-0.844328,0.535827,0,1
"2032",-0.809017,0.587785,0,1
"2033",-0.770513,0.637424,0,1
"2034",-0.728969,0.684547,0,1
"2035",-0.684547,0.728969,0,1
"2036",-0.637424,0.770513,0,1
"2037",-0.587785,0.809017,0,1
"2038",-0.535827,0.844328,0,1
"2039",-0.481754,0.876307,0,1
"2040",-0.425779,0.904827,0,1
"2041",-0.368125,0.929776,0,1
"2042",-0.309017,0.951057,0,1
"2043",-0.24869,0.968583,0,1
"2044",-0.187381,0.982287,0,1
"2045",-0.125333,0.992115,0,1
"2046",-0.062791,0.998027,0,1
"2047",0,1,0,1
"2048",0.062791,0.998027,0,1
"2049",0.125333,0.992115,0,1
"2050",0.187381,0.982287,0,1
"2051",0.24869,0.968583,0,1
"2052",0.338274,0.939591,-0.052336,1
"2053",0.396604,0.916497,-0.052336,1
"2054",0.453368,0.889785,-0.052336,1
"2055",0.508344,0.859562,-0.052336,1
"2056",0.561313,0.825947,-0.052336,1
"2057",0.612067,0.789072,-0.052336,1
"2058",0.660406,0.749083,-0.052336,1
"2059",0.706138,0.706138,-0.052336,1
"2060",0.749083,0.660406,-0.052336,1
"2061",0.789072,0.612067,-0.052336,1
"2062",0.825947,0.561313,-0.052336,1
"2063",0.859562,0.508344,-0.052336,1
"2064",0.889785,0.453368,-0.052336,1
"2065",0.916497,0.396604,-0.052336,1
"2066",0.939591,0.338274,-0.052336,1
"2067",0.958978,0.278609,-0.052336,1
"2068",0.974579,0.217844,-0.052336,1
"2069",0.986335,0.15622,-0.052336,1
"2070",0.994198,0.093979,-0.052336,1
"2071",0.998137,0.031368,-0.052336,1
"2072",0.998137,-0.031368,-0.052336,1
"2073",0.994198,-0.093979,-0.052336,1
"2074",0.986335,-0.15622,-0.052336,1
"2075",0.974579,-0.217844,-0.052336,1
"2076",0.958978,-0.278609,-0.052336,1
"2077",0.939591,-0.338274,-0.052336,1
"2078",0.916497,-0.396604,-0.052336,1
"2079",0.889785,-0.453368,-0.052336,1
"2080",0.859562,-0.508344,-0.052336,1
"2081",0.825947,-0.561313,-0.052336,1
"2082",0.789072,-0.612067,-0.052336,1
"2083",0.749083,-0.660406,-0.052336,1
"2084",0.706138,-0.706138,-0.052336,1
"2085",0.660406,-0.749083,-0.052336,1
"2086",0.612067,-0.789072,-0.052336,1
"2087",0.561313,-0.825947,-0.052336,1
"2088",0.508344,-0.859562,-0.052336,1
"2089",0.453368,-0.889785,-0.052336,1
"2090",0.396604,-0.916497,-0.052336,1
"2091",0.338274,-0.939591,-0.052336,1
"2092",0.278609,-0.958978,-0.052336,1
"2093",0.217844,-0.974579,-0.052336,1
"2094",0.15622,-0.986335,-0.052336,1
"2095",0.093979,-0.994198,-0.052336,1
"2096",0.031368,-0.998137,-0.052336,1
"2097",-0.031368,-0.998137,-0.052336,1
"2098",-0.093979,-0.994198,-0.052336,1
"2099",-0.15622,-0.986335,-0.052336,1
"2100",-0.217844,-0.974579,-0.052336,1
"2101",-0.278609,-0.958978,-0.052336,1
"2102",-0.338274,-0.939591,-0.052336,1
"2103",-0.396604,-0.916497,-0.052336,1
"2104",-0.453368,-0.889785,-0.052336,1
"2105",-0.508344,-0.859562,-0.052336,1
"2106",-0.561313,-0.825947,-0.052336,1
"2107",-0.612067,-0.789072,-0.052336,1
"2108",-0.660406,-0.749083,-0.052336,1
"2109",-0.706138,-0.706138,-0.052336,1
"2110",-0.749083,-0.660406,-0.052336,1
"2111",-0.789072,-0.612067,-0.052336,1
"2112",-0.825947,-0.561313,-0.052336,1
"2113",-0.859562,-0.508344,-0.052336,1
"2114",-0.889785,-0.453368,-0.052336,1
"2115",-0.916497,-0.396604,-0.052336,1
"2116",-0.939591,-0.338274,-0.052336,1
"2117",-0.958978,-0.278609,-0.052336,1
"2118",-0.974579,-0.217844,-0.052336,1
"2119",-0.986335,-0.15622,-0.052336,1
"2120",-0.994198,-0.093979,-0.052336,1
"2121",-0.998137,-0.031368,-0.052336,1
"2122",-0.998137,0.031368,-0.052336,1
"2123",-0.994198,0.093979,-0.052336,1
"2124",-0.986335,0.15622,-0.052336,1
"2125",-0.974579,0.217844,-0.052336,1
"2126",-0.958978,0.278609,-0.052336,1
"2127",-0.939591,0.338274,-0.052336,1
"2128",-0.916497,0.396604,-0.052336,1
"2129",-0.889785,0.453368,-0.052336,1
"2130",-0.859562,0.508344,-0.052336,1
"2131",-0.825947,0.561313,-0.052336,1
"2132",-0.789072,0.612067,-0.052336,1
"2133",-0.749083,0.660406,-0.052336,1
"2134",-0.706138,0.706138,-0.052336,1
"2135",-0.660406,0.749083,-0.052336,1
"2136",-0.612067,0.789072,-0.052336,1
"2137",-0.561313,0.825947,-0.052336,1
"2138",-0.508344,0.859562,-0.052336,1
"2139",-0.453368,0.889785,-0.052336,1
"2140",-0.396604,0.916497,-0.052336,1
"2141",-0.338274,0.939591,-0.052336,1
"2142",-0.278609,0.958978,-0.052336,1
"2143",-0.217844,0.974579,-0.052336,1
"2144",-0.15622,0.986335,-0.052336,1
"2145",-0.093979,0.994198,-0.052336,1
"2146",-0.031368,0.998137,-0.052336,1
"2147",0.031368,0.998137,-0.052336,1
"2148",0.093979,0.994198,-0.052336,1
"2149",0.15622,0.986335,-0.052336,1
"2150",0.217844,0.974579,-0.052336,1
"2151",0.278609,0.958978,-0.052336,1
"2152",0.366108,0.924683,-0.104528,1
"2153",0.423447,0.89987,-0.104528,1
"2154",0.479115,0.871506,-0.104528,1
"2155",0.532891,0.839703,-0.104528,1
"2156",0.584565,0.804585,-0.104528,1
"2157",0.633932,0.766292,-0.104528,1
"2158",0.680797,0.724975,-0.104528,1
"2159",0.724975,0.680797,-0.104528,1
"2160",0.766292,0.633932,-0.104528,1
"2161",0.804585,0.584565,-0.104528,1
"2162",0.839703,0.532891,-0.104528,1
"2163",0.871506,0.479115,-0.104528,1
"2164",0.89987,0.423447,-0.104528,1
"2165",0.924683,0.366108,-0.104528,1
"2166",0.945847,0.307324,-0.104528,1
"2167",0.963277,0.247328,-0.104528,1
"2168",0.976906,0.186355,-0.104528,1
"2169",0.98668,0.124647,-0.104528,1
"2170",0.992559,0.062447,-0.104528,1
"2171",0.994522,0,-0.104528,1
"2172",0.992559,-0.062447,-0.104528,1
"2173",0.98668,-0.124647,-0.104528,1
"2174",0.976906,-0.186355,-0.104528,1
"2175",0.963277,-0.247328,-0.104528,1
"2176",0.945847,-0.307324,-0.104528,1
"2177",0.924683,-0.366108,-0.104528,1
"2178",0.89987,-0.423447,-0.104528,1
"2179",0.871506,-0.479115,-0.104528,1
"2180",0.839703,-0.532891,-0.104528,1
"2181",0.804585,-0.584565,-0.104528,1
"2182",0.766292,-0.633932,-0.104528,1
"2183",0.724975,-0.680797,-0.104528,1
"2184",0.680797,-0.724975,-0.104528,1
"2185",0.633932,-0.766292,-0.104528,1
"2186",0.584565,-0.804585,-0.104528,1
"2187",0.532891,-0.839703,-0.104528,1
"2188",0.479115,-0.871506,-0.104528,1
"2189",0.423447,-0.89987,-0.104528,1
"2190",0.366108,-0.924683,-0.104528,1
"2191",0.307324,-0.945847,-0.104528,1
"2192",0.247328,-0.963277,-0.104528,1
"2193",0.186355,-0.976906,-0.104528,1
"2194",0.124647,-0.98668,-0.104528,1
"2195",0.062447,-0.992559,-0.104528,1
"2196",0,-0.994522,-0.104528,1
"2197",-0.062447,-0.992559,-0.104528,1
"2198",-0.124647,-0.98668,-0.104528,1
"2199",-0.186355,-0.976906,-0.104528,1
"2200",-0.247328,-0.963277,-0.104528,1
"2201",-0.307324,-0.945847,-0.104528,1
"2202",-0.366108,-0.924683,-0.104528,1
"2203",-0.423447,-0.89987,-0.104528,1
"2204",-0.479115,-0.871506,-0.104528,1
"2205",-0.532891,-0.839703,-0.104528,1
"2206",-0.584565,-0.804585,-0.104528,1
"2207",-0.633932,-0.766292,-0.104528,1
"2208",-0.680797,-0.724975,-0.104528,1
"2209",-0.724975,-0.680797,-0.104528,1
"2210",-0.766292,-0.633932,-0.104528,1
"2211",-0.804585,-0.584565,-0.104528,1
"2212",-0.839703,-0.532891,-0.104528,1
"2213",-0.871506,-0.479115,-0.104528,1
"2214",-0.89987,-0.423447,-0.104528,1
"2215",-0.924683,-0.366108,-0.104528,1
"2216",-0.945847,-0.307324,-0.104528,1
"2217",-0.963277,-0.247328,-0.104528,1
"2218",-0.976906,-0.186355,-0.104528,1
"2219",-0.98668,-0.124647,-0.104528,1
"2220",-0.992559,-0.062447,-0.104528,1
"2221",-0.994522,0,-0.104528,1
"2222",-0.992559,0.062447,-0.104528,1
"2223",-0.98668,0.124647,-0.104528,1
"2224",-0.976906,0.186355,-0.104528,1
"2225",-0.963277,0.247328,-0.104528,1
"2226",-0.945847,0.307324,-0.104528,1
"2227",-0.924683,0.366108,-0.104528,1
"2228",-0.89987,0.423447,-0.104528,1
"2229",-0.871506,0.479115,-0.104528,1
"2230",-0.839703,0.532891,-0.104528,1
"2231",-0.804585,0.584565,-0.104528,1
"2232",-0.766292,0.633932,-0.104528,1
"2233",-0.724975,0.680797,-0.104528,1
"2234",-0.680797,0.724975,-0.104528,1
"2235",-0.633932,0.766292,-0.104528,1
"2236",-0.584565,0.804585,-0.104528,1
"2237",-0.532891,0.839703,-0.104528,1
"2238",-0.479115,0.871506,-0.104528,1
"2239",-0.423447,0.89987,-0.104528,1
"2240",-0.366108,0.924683,-0.104528,1
"2241",-0.307324,0.945847,-0.104528,1
"2242",-0.247328,0.963277,-0.104528,1
"2243",-0.186355,0.976906,-0.104528,1
"2244",-0.124647,0.98668,-0.104528,1
"2245",-0.062447,0.992559,-0.104528,1
"2246",0,0.994522,-0.104528,1
"2247",0.062447,0.992559,-0.104528,1
"2248",0.124647,0.98668,-0.104528,1
"2249",0.186355,0.976906,-0.104528,1
"2250",0.247328,0.963277,-0.104528,1
"2251",0.307324,0.945847,-0.104528,1
"2252",0.392258,0.906456,-0.156434,1
"2253",0.448401,0.880037,-0.156434,1
"2254",0.502774,0.850145,-0.156434,1
"2255",0.555163,0.816898,-0.156434,1
"2256",0.605361,0.780427,-0.156434,1
"2257",0.65317,0.740876,-0.156434,1
"2258",0.698401,0.698401,-0.156434,1
"2259",0.740876,0.65317,-0.156434,1
"2260",0.780427,0.605361,-0.156434,1
"2261",0.816898,0.555163,-0.156434,1
"2262",0.850145,0.502774,-0.156434,1
"2263",0.880037,0.448401,-0.156434,1
"2264",0.906456,0.392258,-0.156434,1
"2265",0.929297,0.334567,-0.156434,1
"2266",0.948471,0.275556,-0.156434,1
"2267",0.963902,0.215458,-0.156434,1
"2268",0.975528,0.154508,-0.156434,1
"2269",0.983305,0.09295,-0.156434,1
"2270",0.987201,0.031024,-0.156434,1
"2271",0.987201,-0.031024,-0.156434,1
"2272",0.983305,-0.09295,-0.156434,1
"2273",0.975528,-0.154508,-0.156434,1
"2274",0.963902,-0.215458,-0.156434,1
"2275",0.948471,-0.275556,-0.156434,1
"2276",0.929297,-0.334567,-0.156434,1
"2277",0.906456,-0.392258,-0.156434,1
"2278",0.880037,-0.448401,-0.156434,1
"2279",0.850145,-0.502774,-0.156434,1
"2280",0.816898,-0.555163,-0.156434,1
"2281",0.780427,-0.605361,-0.156434,1
"2282",0.740876,-0.65317,-0.156434,1
"2283",0.698401,-0.698401,-0.156434,1
"2284",0.65317,-0.740876,-0.156434,1
"2285",0.605361,-0.780427,-0.156434,1
"2286",0.555163,-0.816898,-0.156434,1
"2287",0.502774,-0.850145,-0.156434,1
"2288",0.448401,-0.880037,-0.156434,1
"2289",0.392258,-0.906456,-0.156434,1
"2290",0.334567,-0.929297,-0.156434,1
"2291",0.275556,-0.948471,-0.156434,1
"2292",0.215458,-0.963902,-0.156434,1
"2293",0.154508,-0.975528,-0.156434,1
"2294",0.09295,-0.983305,-0.156434,1
"2295",0.031024,-0.987201,-0.156434,1
"2296",-0.031024,-0.987201,-0.156434,1
"2297",-0.09295,-0.983305,-0.156434,1
"2298",-0.154508,-0.975528,-0.156434,1
"2299",-0.215458,-0.963902,-0.156434,1
"2300",-0.275556,-0.948471,-0.156434,1
"2301",-0.334567,-0.929297,-0.156434,1
"2302",-0.392258,-0.906456,-0.156434,1
"2303",-0.448401,-0.880037,-0.156434,1
"2304",-0.502774,-0.850145,-0.156434,1
"2305",-0.555163,-0.816898,-0.156434,1
"2306",-0.605361,-0.780427,-0.156434,1
"2307",-0.65317,-0.740876,-0.156434,1
"2308",-0.698401,-0.698401,-0.156434,1
"2309",-0.740876,-0.65317,-0.156434,1
"2310",-0.780427,-0.605361,-0.156434,1
"2311",-0.816898,-0.555163,-0.156434,1
"2312",-0.850145,-0.502774,-0.156434,1
"2313",-0.880037,-0.448401,-0.156434,1
"2314",-0.906456,-0.392258,-0.156434,1
"2315",-0.929297,-0.334567,-0.156434,1
"2316",-0.948471,-0.275556,-0.156434,1
"2317",-0.963902,-0.215458,-0.156434,1
"2318",-0.975528,-0.154508,-0.156434,1
"2319",-0.983305,-0.09295,-0.156434,1
"2320",-0.987201,-0.031024,-0.156434,1
"2321",-0.987201,0.031024,-0.156434,1
"2322",-0.983305,0.09295,-0.156434,1
"2323",-0.975528,0.154508,-0.156434,1
"2324",-0.963902,0.215458,-0.156434,1
"2325",-0.948471,0.275556,-0.156434,1
"2326",-0.929297,0.334567,-0.156434,1
"2327",-0.906456,0.392258,-0.156434,1
"2328",-0.880037,0.448401,-0.156434,1
"2329",-0.850145,0.502774,-0.156434,1
"2330",-0.816898,0.555163,-0.156434,1
"2331",-0.780427,0.605361,-0.156434,1
"2332",-0.740876,0.65317,-0.156434,1
"2333",-0.698401,0.698401,-0.156434,1
"2334",-0.65317,0.740876,-0.156434,1
"2335",-0.605361,0.780427,-0.156434,1
"2336",-0.555163,0.816898,-0.156434,1
"2337",-0.502774,0.850145,-0.156434,1
"2338",-0.448401,0.880037,-0.156434,1
"2339",-0.392258,0.906456,-0.156434,1
"2340",-0.334567,0.929297,-0.156434,1
"2341",-0.275556,0.948471,-0.156434,1
"2342",-0.215458,0.963902,-0.156434,1
"2343",-0.154508,0.975528,-0.156434,1
"2344",-0.09295,0.983305,-0.156434,1
"2345",-0.031024,0.987201,-0.156434,1
"2346",0.031024,0.987201,-0.156434,1
"2347",0.09295,0.983305,-0.156434,1
"2348",0.154508,0.975528,-0.156434,1
"2349",0.215458,0.963902,-0.156434,1
"2350",0.275556,0.948471,-0.156434,1
"2351",0.334567,0.929297,-0.156434,1
"2352",0.416475,0.885054,-0.207912,1
"2353",0.471226,0.857157,-0.207912,1
"2354",0.524118,0.825877,-0.207912,1
"2355",0.574941,0.791338,-0.207912,1
"2356",0.623495,0.753676,-0.207912,1
"2357",0.669588,0.713039,-0.207912,1
"2358",0.713039,0.669588,-0.207912,1
"2359",0.753676,0.623495,-0.207912,1
"2360",0.791338,0.574941,-0.207912,1
"2361",0.825877,0.524118,-0.207912,1
"2362",0.857157,0.471226,-0.207912,1
"2363",0.885054,0.416475,-0.207912,1
"2364",0.909459,0.36008,-0.207912,1
"2365",0.930274,0.302264,-0.207912,1
"2366",0.947417,0.243255,-0.207912,1
"2367",0.960822,0.183287,-0.207912,1
"2368",0.970435,0.122594,-0.207912,1
"2369",0.976217,0.061418,-0.207912,1
"2370",0.978148,0,-0.207912,1
"2371",0.976217,-0.061418,-0.207912,1
"2372",0.970435,-0.122594,-0.207912,1
"2373",0.960822,-0.183287,-0.207912,1
"2374",0.947417,-0.243255,-0.207912,1
"2375",0.930274,-0.302264,-0.207912,1
"2376",0.909459,-0.36008,-0.207912,1
"2377",0.885054,-0.416475,-0.207912,1
"2378",0.857157,-0.471226,-0.207912,1
"2379",0.825877,-0.524118,-0.207912,1
"2380",0.791338,-0.574941,-0.207912,1
"2381",0.753676,-0.623495,-0.207912,1
"2382",0.713039,-0.669588,-0.207912,1
"2383",0.669588,-0.713039,-0.207912,1
"2384",0.623495,-0.753676,-0.207912,1
"2385",0.574941,-0.791338,-0.207912,1
"2386",0.524118,-0.825877,-0.207912,1
"2387",0.471226,-0.857157,-0.207912,1
"2388",0.416475,-0.885054,-0.207912,1
"2389",0.36008,-0.909459,-0.207912,1
"2390",0.302264,-0.930274,-0.207912,1
"2391",0.243255,-0.947417,-0.207912,1
"2392",0.183287,-0.960822,-0.207912,1
"2393",0.122594,-0.970435,-0.207912,1
"2394",0.061418,-0.976217,-0.207912,1
"2395",0,-0.978148,-0.207912,1
"2396",-0.061418,-0.976217,-0.207912,1
"2397",-0.122594,-0.970435,-0.207912,1
"2398",-0.183287,-0.960822,-0.207912,1
"2399",-0.243255,-0.947417,-0.207912,1
"2400",-0.302264,-0.930274,-0.207912,1
"2401",-0.36008,-0.909459,-0.207912,1
"2402",-0.416475,-0.885054,-0.207912,1
"2403",-0.471226,-0.857157,-0.207912,1
"2404",-0.524118,-0.825877,-0.207912,1
"2405",-0.574941,-0.791338,-0.207912,1
"2406",-0.623495,-0.753676,-0.207912,1
"2407",-0.669588,-0.713039,-0.207912,1
"2408",-0.713039,-0.669588,-0.207912,1
"2409",-0.753676,-0.623495,-0.207912,1
"2410",-0.791338,-0.574941,-0.207912,1
"2411",-0.825877,-0.524118,-0.207912,1
"2412",-0.857157,-0.471226,-0.207912,1
"2413",-0.885054,-0.416475,-0.207912,1
"2414",-0.909459,-0.36008,-0.207912,1
"2415",-0.930274,-0.302264,-0.207912,1
"2416",-0.947417,-0.243255,-0.207912,1
"2417",-0.960822,-0.183287,-0.207912,1
"2418",-0.970435,-0.122594,-0.207912,1
"2419",-0.976217,-0.061418,-0.207912,1
"2420",-0.978148,0,-0.207912,1
"2421",-0.976217,0.061418,-0.207912,1
"2422",-0.970435,0.122594,-0.207912,1
"2423",-0.960822,0.183287,-0.207912,1
"2424",-0.947417,0.243255,-0.207912,1
"2425",-0.930274,0.302264,-0.207912,1
"2426",-0.909459,0.36008,-0.207912,1
"2427",-0.885054,0.416475,-0.207912,1
"2428",-0.857157,0.471226,-0.207912,1
"2429",-0.825877,0.524118,-0.207912,1
"2430",-0.791338,0.574941,-0.207912,1
"2431",-0.753676,0.623495,-0.207912,1
"2432",-0.713039,0.669588,-0.207912,1
"2433",-0.669588,0.713039,-0.207912,1
"2434",-0.623495,0.753676,-0.207912,1
"2435",-0.574941,0.791338,-0.207912,1
"2436",-0.524118,0.825877,-0.207912,1
"2437",-0.471226,0.857157,-0.207912,1
"2438",-0.416475,0.885054,-0.207912,1
"2439",-0.36008,0.909459,-0.207912,1
"2440",-0.302264,0.930274,-0.207912,1
"2441",-0.243255,0.947417,-0.207912,1
"2442",-0.183287,0.960822,-0.207912,1
"2443",-0.122594,0.970435,-0.207912,1
"2444",-0.061418,0.976217,-0.207912,1
"2445",0,0.978148,-0.207912,1
"2446",0.061418,0.976217,-0.207912,1
"2447",0.122594,0.970435,-0.207912,1
"2448",0.183287,0.960822,-0.207912,1
"2449",0.243255,0.947417,-0.207912,1
"2450",0.302264,0.930274,-0.207912,1
"2451",0.36008,0.909459,-0.207912,1
"2452",0.438521,0.860646,-0.258819,1
"2453",0.491696,0.831413,-0.258819,1
"2454",0.542931,0.798898,-0.258819,1
"2455",0.592023,0.763231,-0.258819,1
"2456",0.638778,0.724552,-0.258819,1
"2457",0.683013,0.683013,-0.258819,1
"2458",0.724552,0.638778,-0.258819,1
"2459",0.763231,0.592023,-0.258819,1
"2460",0.798898,0.542931,-0.258819,1
"2461",0.831413,0.491696,-0.258819,1
"2462",0.860646,0.438521,-0.258819,1
"2463",0.886483,0.383615,-0.258819,1
"2464",0.908821,0.327196,-0.258819,1
"2465",0.927572,0.269485,-0.258819,1
"2466",0.942663,0.21071,-0.258819,1
"2467",0.954034,0.151104,-0.258819,1
"2468",0.961639,0.090902,-0.258819,1
"2469",0.965449,0.03034,-0.258819,1
"2470",0.965449,-0.03034,-0.258819,1
"2471",0.961639,-0.090902,-0.258819,1
"2472",0.954034,-0.151104,-0.258819,1
"2473",0.942663,-0.21071,-0.258819,1
"2474",0.927572,-0.269485,-0.258819,1
"2475",0.908821,-0.327196,-0.258819,1
"2476",0.886483,-0.383615,-0.258819,1
"2477",0.860646,-0.438521,-0.258819,1
"2478",0.831413,-0.491696,-0.258819,1
"2479",0.798898,-0.542931,-0.258819,1
"2480",0.763231,-0.592023,-0.258819,1
"2481",0.724552,-0.638778,-0.258819,1
"2482",0.683013,-0.683013,-0.258819,1
"2483",0.638778,-0.724552,-0.258819,1
"2484",0.592023,-0.763231,-0.258819,1
"2485",0.542931,-0.798898,-0.258819,1
"2486",0.491696,-0.831413,-0.258819,1
"2487",0.438521,-0.860646,-0.258819,1
"2488",0.383615,-0.886483,-0.258819,1
"2489",0.327196,-0.908821,-0.258819,1
"2490",0.269485,-0.927572,-0.258819,1
"2491",0.21071,-0.942663,-0.258819,1
"2492",0.151104,-0.954034,-0.258819,1
"2493",0.090902,-0.961639,-0.258819,1
"2494",0.03034,-0.965449,-0.258819,1
"2495",-0.03034,-0.965449,-0.258819,1
"2496",-0.090902,-0.961639,-0.258819,1
"2497",-0.151104,-0.954034,-0.258819,1
"2498",-0.21071,-0.942663,-0.258819,1
"2499",-0.269485,-0.927572,-0.258819,1
"2500",-0.327196,-0.908821,-0.258819,1
"2501",-0.383615,-0.886483,-0.258819,1
"2502",-0.438521,-0.860646,-0.258819,1
"2503",-0.491696,-0.831413,-0.258819,1
"2504",-0.542931,-0.798898,-0.258819,1
"2505",-0.592023,-0.763231,-0.258819,1
"2506",-0.638778,-0.724552,-0.258819,1
"2507",-0.683013,-0.683013,-0.258819,1
"2508",-0.724552,-0.638778,-0.258819,1
"2509",-0.763231,-0.592023,-0.258819,1
"2510",-0.798898,-0.542931,-0.258819,1
"2511",-0.831413,-0.491696,-0.258819,1
"2512",-0.860646,-0.438521,-0.258819,1
"2513",-0.886483,-0.383615,-0.258819,1
"2514",-0.908821,-0.327196,-0.258819,1
"2515",-0.927572,-0.269485,-0.258819,1
"2516",-0.942663,-0.21071,-0.258819,1
"2517",-0.954034,-0.151104,-0.258819,1
"2518",-0.961639,-0.090902,-0.258819,1
"2519",-0.965449,-0.03034,-0.258819,1
"2520",-0.965449,0.03034,-0.258819,1
"2521",-0.961639,0.090902,-0.258819,1
"2522",-0.954034,0.151104,-0.258819,1
"2523",-0.942663,0.21071,-0.258819,1
"2524",-0.927572,0.269485,-0.258819,1
"2525",-0.908821,0.327196,-0.258819,1
"2526",-0.886483,0.383615,-0.258819,1
"2527",-0.860646,0.438521,-0.258819,1
"2528",-0.831413,0.491696,-0.258819,1
"2529",-0.798898,0.542931,-0.258819,1
"2530",-0.763231,0.592023,-0.258819,1
"2531",-0.724552,0.638778,-0.258819,1
"2532",-0.683013,0.683013,-0.258819,1
"2533",-0.638778,0.724552,-0.258819,1
"2534",-0.592023,0.763231,-0.258819,1
"2535",-0.542931,0.798898,-0.258819,1
"2536",-0.491696,0.831413,-0.258819,1
"2537",-0.438521,0.860646,-0.258819,1
"2538",-0.383615,0.886483,-0.258819,1
"2539",-0.327196,0.908821,-0.258819,1
"2540",-0.269485,0.927572,-0.258819,1
"2541",-0.21071,0.942663,-0.258819,1
"2542",-0.151104,0.954034,-0.258819,1
"2543",-0.090902,0.961639,-0.258819,1
"2544",-0.03034,0.965449,-0.258819,1
"2545",0.03034,0.965449,-0.258819,1
"2546",0.090902,0.961639,-0.258819,1
"2547",0.151104,0.954034,-0.258819,1
"2548",0.21071,0.942663,-0.258819,1
"2549",0.269485,0.927572,-0.258819,1
"2550",0.327196,0.908821,-0.258819,1
"2551",0.383615,0.886483,-0.258819,1
"2552",0.458175,0.833417,-0.309017,1
"2553",0.509602,0.803004,-0.309017,1
"2554",0.559017,0.769421,-0.309017,1
"2555",0.606226,0.732802,-0.309017,1
"2556",0.651043,0.69329,-0.309017,1
"2557",0.69329,0.651043,-0.309017,1
"2558",0.732802,0.606226,-0.309017,1
"2559",0.769421,0.559017,-0.309017,1
"2560",0.803004,0.509602,-0.309017,1
"2561",0.833417,0.458175,-0.309017,1
"2562",0.860542,0.40494,-0.309017,1
"2563",0.88427,0.350107,-0.309017,1
"2564",0.904508,0.293893,-0.309017,1
"2565",0.921177,0.236518,-0.309017,1
"2566",0.934211,0.17821,-0.309017,1
"2567",0.943557,0.119199,-0.309017,1
"2568",0.94918,0.059717,-0.309017,1
"2569",0.951057,0,-0.309017,1
"2570",0.94918,-0.059717,-0.309017,1
"2571",0.943557,-0.119199,-0.309017,1
"2572",0.934211,-0.17821,-0.309017,1
"2573",0.921177,-0.236518,-0.309017,1
"2574",0.904508,-0.293893,-0.309017,1
"2575",0.88427,-0.350107,-0.309017,1
"2576",0.860542,-0.40494,-0.309017,1
"2577",0.833417,-0.458175,-0.309017,1
"2578",0.803004,-0.509602,-0.309017,1
"2579",0.769421,-0.559017,-0.309017,1
"2580",0.732802,-0.606226,-0.309017,1
"2581",0.69329,-0.651043,-0.309017,1
"2582",0.651043,-0.69329,-0.309017,1
"2583",0.606226,-0.732802,-0.309017,1
"2584",0.559017,-0.769421,-0.309017,1
"2585",0.509602,-0.803004,-0.309017,1
"2586",0.458175,-0.833417,-0.309017,1
"2587",0.40494,-0.860542,-0.309017,1
"2588",0.350107,-0.88427,-0.309017,1
"2589",0.293893,-0.904508,-0.309017,1
"2590",0.236518,-0.921177,-0.309017,1
"2591",0.17821,-0.934211,-0.309017,1
"2592",0.119199,-0.943557,-0.309017,1
"2593",0.059717,-0.94918,-0.309017,1
